nbchar;zcode;item type;text;codable;emitter;status;modification date;indent level;lateralite
6;Z14.9X.10;T;Sonstige Operation an der Retina, Rotation der Netzhaut;oui;;0;;6;Lateral
6;Z14.9X.11;T;Einsetzen einer epiretinalen Netzhautprothese;oui;;0;;6;Lateral
6;Z14.9X.12;T;Wechsel einer epiretinalen Netzhautprothese;oui;;0;;6;Lateral
6;Z14.9X.13;T;Entfernen einer epiretinalen Netzhautprothese;oui;;0;;6;Lateral
6;Z14.9X.14;T;Einsetzen einer subretinalen Netzhautprothese;oui;;0;;6;Lateral
6;Z14.9X.15;T;Wechsel einer subretinalen Netzhautprothese;oui;;0;;6;Lateral
6;Z14.9X.16;T;Entfernen einer subretinalen Netzhautprothese;oui;;0;;6;Lateral
6;Z14.9X.20;T;Fixierung von Markierungsplättchen für die Strahlentherapie an Retina, Chorioidea und hinterer Augenkammer;oui;;0;;6;Lateral
6;Z14.9X.20;X;Kontakttherapie in der Orbita (92.55.54);non;;0;;6;
6;Z14.9X.20;X;Kontakttherapie, auf der Körperoberfläche, mit radioaktiver Moulage (92.55.53);non;;0;;6;
6;Z14.9X.21;T;Entfernung von Markierungsplättchen für die Strahlentherapie an Retina, Chorioidea und hinterer Augenkammer;oui;;0;;6;Lateral
6;Z14.9X.21;X;Entfernen von einem (inaktiven) Applikator oder Strahler zur Kontakttherapie aus der Orbita (92.55.71);non;;0;;6;
6;Z14.9X.99;T;Sonstige Operationen an Retina, Chorioidea und hinterer Augenkammer, sonstige;oui;;0;;6;Lateral
2;Z15;T;Operationen an den äusseren Augenmuskeln;non;;0;;2;
3;Z15.0;T;Diagnostische Massnahmen an den äusseren Augenmuskeln oder Sehnen;non;;0;;3;
4;Z15.01;T;Biopsie an äusserem Augenmuskel oder Sehne;oui;;0;;4;Lateral
4;Z15.09;T;Diagnostische Massnahmen an den äusseren Augenmuskeln oder Sehnen, sonstige;oui;;0;;4;Lateral
3;Z15.1;T;Operationen an einem äusseren Augenmuskel mit temporärer Ablösung vom Augapfel;non;;0;;3;
4;Z15.11;T;Rücklagerung eines äusseren Augenmuskels;non;;0;;4;
5;Z15.11.0;T;Detail der Subkategorie 15.11;non;;0;;5;
6;Z15.11.00;T;Rücklagerung eines äusseren Augenmuskels, n.n.bez.;oui;;0;;6;Lateral
6;Z15.11.10;T;Rücklagerung eines äusseren geraden Augenmuskels;oui;;0;;6;Lateral
6;Z15.11.11;T;Rücklagerung eines äusseren schrägen Augenmuskels;oui;;0;;6;Lateral
6;Z15.11.99;T;Rücklagerung eines äusseren Augenmuskels, sonstige;oui;;0;;6;Lateral
4;Z15.12;T;Vorverlagerung von einem äusseren Augenmuskel;non;;0;;4;
5;Z15.12.0;T;Detail der Subkategorie 15.12;non;;0;;5;
6;Z15.12.00;T;Vorverlagerung von einem äusseren Augenmuskel, n.n.bez.;oui;;0;;6;Lateral
6;Z15.12.10;T;Vorverlagerung von einem äusseren geraden Augenmuskel;oui;;0;;6;Lateral
6;Z15.12.11;T;Vorverlagerung von einem äusseren schrägen Augenmuskel;oui;;0;;6;Lateral
6;Z15.12.99;T;Vorverlagerung von einem äusseren Augenmuskel, sonstige;oui;;0;;6;Lateral
4;Z15.13;T;Resektion von einem äusseren Augenmuskel;non;;0;;4;
5;Z15.13.0;T;Detail der Subkategorie 15.13;non;;0;;5;
6;Z15.13.00;T;Resektion von einem äusseren Augenmuskel, n.n.bez.;oui;;0;;6;Lateral
6;Z15.13.10;T;Resektion von einem äusseren Augenmuskel, an einem geraden Augenmuskel;oui;;0;;6;Lateral
6;Z15.13.11;T;Resektion von einem äusseren Augenmuskel, an einem schrägen Augenmuskel;oui;;0;;6;Lateral
6;Z15.13.99;T;Resektion von einem äusseren Augenmuskel, sonstige;oui;;0;;6;Lateral
4;Z15.19;T;Sonstige Operationen an einem äusseren Augenmuskel mit temporärer Ablösung vom Augapfel;non;;0;;4;
4;Z15.19;X;Transposition eines äusseren Augenmuskels (15.5);non;;0;;4;
5;Z15.19.0;T;Detail der Subkategorie 15.19;non;;0;;5;
6;Z15.19.00;T;Sonstige Operationen an einem äusseren Augenmuskel mit temporärer Ablösung vom Augapfel, n.n.bez.;oui;;0;;6;Lateral
6;Z15.19.10;T;Verstärkende Eingriffe an Augenmuskeln, n.n.bez.;oui;;0;;6;Lateral
6;Z15.19.11;T;Verstärkende Eingriffe an einem geraden Augenmuskel;oui;;0;;6;Lateral
6;Z15.19.12;T;Verstärkende Eingriffe an einem schrägen Augenmuskel;oui;;0;;6;Lateral
6;Z15.19.19;T;Sonstige Verstärkende Eingriffe an Augenmuskeln;oui;;0;;6;Lateral
6;Z15.19.20;T;Schwächende Eingriffe an Augenmuskeln, n.n.bez.;oui;;0;;6;Lateral
6;Z15.19.21;T;Schwächende Eingriffe an einem geraden Augenmuskeln;oui;;0;;6;Lateral
6;Z15.19.22;T;Schwächende Eingriffe an einem schrägen Augenmuskeln;oui;;0;;6;Lateral
6;Z15.19.29;T;Sonstige Schwächende Eingriffe an Augenmuskeln;oui;;0;;6;Lateral
6;Z15.19.30;T;Myopexie an geraden Augenmuskeln;oui;;0;;6;Lateral
6;Z15.19.40;T;Chirurgie der Abrollstrecke;oui;;0;;6;Lateral
6;Z15.19.99;T;Sonstige Operationen an einem äusseren Augenmuskel mit temporärer Ablösung vom Augapfel, sonstige;oui;;0;;6;Lateral
3;Z15.2;T;Sonstige Operationen an einem einzelnen äusseren Augenmuskel;non;;0;;3;
4;Z15.21;T;Verlängerungsverfahren an einem einzelnen äusseren Augenmuskel;non;;0;;4;
5;Z15.21.0;T;Detail der Subkategorie 15.21;non;;0;;5;
6;Z15.21.00;T;Verlängerungsverfahren an einem äusseren Augenmuskel, n.n.bez.;oui;;0;;6;Lateral
6;Z15.21.10;T;Verlängerungsverfahren an einem einzelnen äusseren geraden Augenmuskel;oui;;0;;6;Lateral
6;Z15.21.11;T;Verlängerungsverfahren an einem einzelnen äusseren schrägen Augenmuskel;oui;;0;;6;Lateral
6;Z15.21.99;T;Sonstige Verlängerungsverfahren an einem äusseren Augenmuskel;oui;;0;;6;Lateral
4;Z15.22;T;Verkürzungsverfahren an einem einzelnen äusseren Augenmuskel;non;;0;;4;
5;Z15.22.0;T;Detail der Subkategorie 15.22;non;;0;;5;
6;Z15.22.00;T;Verkürzungsverfahren an äusseren Augenmuskeln, n.n.bez.;oui;;0;;6;Lateral
6;Z15.22.10;T;Verkürzungsverfahren an einem einzelnen äusseren geraden Augenmuskel;oui;;0;;6;Lateral
6;Z15.22.11;T;Verkürzungsverfahren an einem einzelnen äusseren schrägen Augenmuskel;oui;;0;;6;Lateral
6;Z15.22.99;T;Verkürzungsverfahren an einem einzelnen äusseren Augenmuskel, sonstige;oui;;0;;6;Lateral
4;Z15.29;T;Sonstige Operationen an einem einzelnen äusseren Augenmuskel;non;;0;;4;
5;Z15.29.0;T;Sonstige Operationen an einem einzelnen äusseren Augenmuskel;non;;0;;5;
6;Z15.29.00;T;Sonstige Operationen an einem einzelnen äusseren Augenmuskel, n.n.bez.;oui;;0;;6;Lateral
6;Z15.29.01;T;Sonstige Operationen an einem einzelnen äusseren geraden Augenmuskel;oui;;0;;6;Lateral
6;Z15.29.02;T;Sonstige Operationen an einem einzelnen äusseren schrägen Augenmuskel;oui;;0;;6;Lateral
6;Z15.29.09;T;Sonstige Operationen an einem einzelnen äusseren Augenmuskel, sonstige;oui;;0;;6;Lateral
5;Z15.29.1;T;Adhäsiolyse an einem einzelnen äusseren Augenmuskel;non;;0;;5;
6;Z15.29.10;T;Adhäsiolyse an einem einzelnen äusseren Augenmuskel, n.n.bez.;oui;;0;;6;Lateral
6;Z15.29.11;T;Adhäsiolyse an einem einzelnen äusseren geraden Augenmuskel;oui;;0;;6;Lateral
6;Z15.29.12;T;Adhäsiolyse an einem einzelnen äusseren schrägen Augenmuskel;oui;;0;;6;Lateral
6;Z15.29.19;T;Adhäsiolyse an einem einzelnen äusseren Augenmuskel, sonstige;oui;;0;;6;Lateral
5;Z15.29.2;T;Entfernen einer Muskelnaht an einem einzelnen äusseren Augenmuskel;non;;0;;5;
6;Z15.29.20;T;Entfernen einer Muskelnaht an einem einzelnen äusseren Augenmuskel, n.n.bez.;oui;;0;;6;Lateral
6;Z15.29.21;T;Entfernen einer Muskelnaht an einem einzelnen äusseren geraden Augenmuskel;oui;;0;;6;Lateral
6;Z15.29.22;T;Entfernen einer Muskelnaht an einem einzelnen äusseren schrägen Augenmuskel;oui;;0;;6;Lateral
6;Z15.29.29;T;Entfernen einer Muskelnaht an einem einzelnen äusseren Augenmuskel, sonstige;oui;;0;;6;Lateral
5;Z15.29.3;T;Absetzen eines einzelnen äusseren Augenmuskels;non;;0;;5;
6;Z15.29.30;T;Absetzen eines einzelnen äusseren Augenmuskels, n.n.bez.;oui;;0;;6;Lateral
6;Z15.29.31;T;Absetzen eines einzelnen äusseren geraden Augenmuskels;oui;;0;;6;Lateral
6;Z15.29.32;T;Absetzen eines einzelnen äusseren schrägen Augenmuskels;oui;;0;;6;Lateral
6;Z15.29.39;T;Absetzen eines einzelnen äusseren Augenmuskels, sonstige;oui;;0;;6;Lateral
5;Z15.29.4;T;Refixation eines einzelnen äusseren Augenmuskels;non;;0;;5;
6;Z15.29.40;T;Refixation eines einzelnen äusseren Augenmuskels, n.n.bez.;oui;;0;;6;Lateral
6;Z15.29.41;T;Refixation eines einzelnen äusseren geraden Augenmuskels;oui;;0;;6;Lateral
6;Z15.29.42;T;Refixation eines einzelnen äusseren schrägen Augenmuskels;oui;;0;;6;Lateral
6;Z15.29.49;T;Refixation eines einzelnen äusseren Augenmuskels, sonstige;oui;;0;;6;Lateral
3;Z15.3;T;Operationen an zwei oder mehreren äusseren Augenmuskeln mit temporärer Ablösung vom Augapfel;non;;0;;3;
4;Z15.3X;T;Operationen an mehreren äusseren Augenmuskeln mit temporärer Ablösung vom Augapfel;non;;0;;4;
5;Z15.3X.0;T;Detail der Subkategorie 15.3X;non;;0;;5;
6;Z15.3X.00;T;Operationen an zwei oder mehreren äusseren Augenmuskeln mit temporärer Ablösung vom Augapfel, n.n.bez.;oui;;0;;6;Lateral
6;Z15.3X.10;T;Operationen an zwei geraden Augenmuskeln mit temporärer Ablösung vom Augapfel;oui;;0;;6;Lateral
6;Z15.3X.11;T;Operationen an mindestens drei schrägen Augenmuskeln mit temporärer Ablösung vom Augapfel;oui;;0;;6;Lateral
6;Z15.3X.12;T;Operationen an mindestens zwei geraden sowie mindestens zwei schrägen Augenmuskeln mit temporärer Ablösung vom Augapfel;oui;;0;;6;Lateral
6;Z15.3X.20;T;Myopexie an zwei geraden Augenmuskeln mit temporärer Ablösung vom Augapfel;oui;;0;;6;Lateral
6;Z15.3X.21;T;Myopexie an mindestens zwei geraden Augenmuskeln mit Operation an mindestens einem weiteren Augenmuskel mit temporärer Ablösung vom Augapfel;oui;;0;;6;Lateral
6;Z15.3X.99;T;Operationen an zwei oder mehreren äusseren Augenmuskeln mit temporärer Ablösung vom Augapfel, sonstige;oui;;0;;6;Lateral
3;Z15.4;T;Sonstige Operationen an zwei oder mehreren äusseren Augenmuskeln, an einem oder beiden Augen;non;;0;;3;
4;Z15.4X;T;Sonstige Operationen an zwei oder mehreren äusseren Augenmuskeln;non;;0;;4;
5;Z15.4X.0;T;Detail der Subkategorie 15.4X;non;;0;;5;
6;Z15.4X.00;T;Operationen an zwei oder mehreren äusseren Augenmuskeln ohne temporäre Ablösung von Augapfel, n.n.bez.;oui;;0;;6;Lateral
6;Z15.4X.10;T;Operation an zwei geraden Augenmuskeln ohne temporäre Ablösung von Augapfel;oui;;0;;6;Lateral
6;Z15.4X.11;T;Operation an mindestens drei schrägen Augenmuskeln ohne temporäre Ablösung von Augapfel;oui;;0;;6;Lateral
6;Z15.4X.12;T;Sonstige Operation an mindestens zwei geraden sowie mindestens zwei schrägen Augenmuskeln ohne temporäre Ablösung von Augapfel;oui;;0;;6;Lateral
6;Z15.4X.20;T;Myopexie an zwei geraden Augenmuskeln ohne temporäre Ablösung von Augapfel;oui;;0;;6;Lateral
6;Z15.4X.21;T;Myopexie an mindestens zwei geraden Augenmuskeln mit Operation an mindestens einem weiteren Augenmuskel ohne temporäre Ablösung von Augapfel;oui;;0;;6;Lateral
6;Z15.4X.99;T;Operationen an zwei oder mehreren äusseren Augenmuskeln ohne temporäre Ablösung von Augapfel, sonstige;oui;;0;;6;Lateral
3;Z15.5;T;Transposition eines äusseren Augenmuskels;non;;0;;3;
3;Z15.5;X;Transposition zur Korrektur einer Ptose (08.31-08.36);non;;0;;3;
4;Z15.5X;T;Transposition eines äusseren Augenmuskels;non;;0;;4;
5;Z15.5X.0;T;Detail der Subkategorie 15.5X;non;;0;;5;
6;Z15.5X.00;T;Transposition eines äusseren Augenmuskels, n.n.bez.;oui;;0;;6;Lateral
6;Z15.5X.10;T;Transposition eines äusseren geraden Augenmuskels;oui;;0;;6;Lateral
6;Z15.5X.11;T;Transposition eines äusseren schrägen Augenmuskels;oui;;0;;6;Lateral
6;Z15.5X.99;T;Transposition eines äusseren Augenmuskels, sonstige;oui;;0;;6;Lateral
3;Z15.6;T;Revision einer Operation an den äusseren Augenmuskeln;oui;;0;;3;Lateral
3;Z15.7;T;Versorgung eines Traumas an einem äusseren Augenmuskel;oui;;0;;3;Lateral
3;Z15.7;B;Befreiung eines eingeklemmten äusseren Augenmuskels;non;;0;;3;
3;Z15.7;B;Lösung von Adhäsionen an einem äusseren Augenmuskel;non;;0;;3;
3;Z15.7;B;Versorgung einer Sehnenverletzung;non;;0;;3;
3;Z15.7;B;Versorgung einer Verletzung der Tenon-Kapsel;non;;0;;3;
3;Z15.7;B;Versorgung einer Verletzung eines äusseren Augenmuskels;non;;0;;3;
3;Z15.9;T;Sonstige Operationen an äusseren Augenmuskeln und Sehnen;oui;;0;;3;Lateral
2;Z16;T;Operationen an Orbita und Augapfel;non;;0;;2;
2;Z16;X;Reposition einer Orbitafraktur (76.78-76.79);non;;0;;2;
3;Z16.0;T;Orbitotomie;non;;0;;3;
4;Z16.01;T;Orbitotomie mit Knochenlappen;oui;;0;;4;Lateral
4;Z16.01;B;Orbitotomie durch lateralen Zugang;non;;0;;4;
4;Z16.02;T;Orbitotomie mit Einsetzen eines orbitalen Implantats;oui;;0;;4;Lateral
4;Z16.02;X;Orbitotomie mit Knochenlappen (16.01);non;;0;;4;
4;Z16.09;T;Orbitotomie, sonstige;oui;;0;;4;Lateral
3;Z16.1;T;Entfernen eines penetrierenden Fremdkörpers aus dem Auge, n.n.bez.;oui;;0;;3;Lateral
3;Z16.1;X;Entfernen eines nicht-penetrierenden Fremdkörpers (98.21);non;;0;;3;
3;Z16.2;T;Diagnostische Massnahmen an Orbita und Augapfel;non;;0;;3;
4;Z16.21;T;Ophthalmoskopie;oui;;0;;4;Lateral
4;Z16.22;T;Diagnostische Aspiration an der Orbita;oui;;0;;4;Lateral
4;Z16.23;T;Biopsie an Orbita und Augapfel;non;;0;;4;
5;Z16.23.0;T;Detail der Subkategorie 16.23;non;;0;;5;
6;Z16.23.00;T;Biopsie an Orbita und Augapfel, n.n.bez.;oui;;0;;6;Lateral
5;Z16.23.1;T;Biopsie an Orbita;non;;0;;5;
6;Z16.23.11;T;Biopsie an Orbita, offen chirurgisch;oui;;0;;6;Lateral
6;Z16.23.12;T;Biopsie an Orbita, transnasal;oui;;0;;6;Lateral
5;Z16.23.2;T;Biopsie am Augapfel;non;;0;;5;
6;Z16.23.21;T;Biopsie am Augapfel;oui;;0;;6;Lateral
6;Z16.23.99;T;Biopsie an Orbita und Augapfel, sonstige;oui;;0;;6;Lateral
4;Z16.29;T;Diagnostische Massnahmen an Orbita und Augapfel, sonstige;oui;;0;;4;Lateral
4;Z16.29;X;Allgemeine und subjektive Augenuntersuchung (95.01-95.09);non;;0;;4;
4;Z16.29;X;Objektive Augenfunktionsprüfungen (95.21-95.26);non;;0;;4;
4;Z16.29;X;Radiographie der Orbita (87.14);non;;0;;4;
4;Z16.29;X;Thermographie des Auges (88.82);non;;0;;4;
4;Z16.29;X;Tonometrie (89.11);non;;0;;4;
4;Z16.29;X;Untersuchung von Form und Struktur des Auges (95.11-95.16);non;;0;;4;
3;Z16.3;T;Eviszeration des Augapfels;non;;0;;3;
4;Z16.31;T;Entfernen des Augeninhalts mit gleichzeitigem Implantat in die Skleraschale;oui;;0;;4;Lateral
4;Z16.39;T;Eviszeration des Augapfels, sonstige;oui;;0;;4;Lateral
3;Z16.4;T;Enukleation des Augapfels;non;;0;;3;
4;Z16.41;T;Enukleation des Augapfels mit gleichzeitigem Implantat in die Tenon-Kapsel mit Anheftung der Muskeln;oui;;0;;4;Lateral
4;Z16.41;B;Integriertes Augapfelimplantat;non;;0;;4;
4;Z16.42;T;Enukleation des Augapfels mit anderem gleichzeitigem Implantat;oui;;0;;4;Lateral
4;Z16.49;T;Enukleation des Augapfels, sonstige;oui;;0;;4;Lateral
4;Z16.49;B;Entfernung des Augapfels, n.n.bez.;non;;0;;4;
3;Z16.5;T;Exenteration des Orbitainhalts;non;;0;;3;
4;Z16.51;T;Exenteration der Orbita mit Entfernen benachbarter Strukturen;non;;0;;4;
4;Z16.51;B;Radikale Orbito-Maxillektomie;non;;0;;4;
5;Z16.51.0;T;Detail der Subkategorie 16.51;non;;0;;5;
6;Z16.51.00;T;Exenteration der Orbita mit Entfernen benachbarter Strukturen, n.n.bez.;oui;;0;;6;Lateral
6;Z16.51.10;T;Exenteration der Orbita mit Entfernen benachbarter Strukturen, mit Erhalt der Lidhaut;oui;;0;;6;Lateral
6;Z16.51.11;T;Exenteration der Orbita mit Entfernen benachbarter Strukturen, ohne Erhalt der Lidhaut;oui;;0;;6;Lateral
6;Z16.51.99;T;Exenteration der Orbita mit Entfernen benachbarter Strukturen, sonstige;oui;;0;;6;Lateral
4;Z16.52;T;Exenteration der Orbita mit therapeutischem Entfernen von Orbitaknochen;non;;0;;4;
5;Z16.52.0;T;Detail der Subkategorie 16.52;non;;0;;5;
6;Z16.52.00;T;Exenteration der Orbita mit therapeutischem Entfernen von Orbitaknochen, n.n.bez.;oui;;0;;6;Lateral
6;Z16.52.10;T;Exenteration der Orbita mit therapeutischem Entfernen von Orbitaknochen, mit Erhalt der Lidhaut;oui;;0;;6;Lateral
6;Z16.52.11;T;Exenteration der Orbita mit therapeutischem Entfernen von Orbitaknochen, ohne Erhalt der Lidhaut;oui;;0;;6;Lateral
6;Z16.52.99;T;Exenteration der Orbita mit therapeutischem Entfernen von Orbitaknochen, sonstige;oui;;0;;6;Lateral
4;Z16.59;T;Sonstige Exenteration der Orbita;non;;0;;4;
4;Z16.59;B;Eviszeration der Orbita, n.n.bez.;non;;0;;4;
4;Z16.59;B;Exenteration der Orbita mit M. temporalis-Transplantat;non;;0;;4;
5;Z16.59.0;T;Detail der Subkategorie 16.59;non;;0;;5;
6;Z16.59.00;T;Sonstige Exenteration der Orbita, n.n.bez.;oui;;0;;6;Lateral
6;Z16.59.10;T;Sonstige Exenteration der Orbita, mit Erhalt der Lidhaut;oui;;0;;6;Lateral
6;Z16.59.11;T;Sonstige Exenteration der Orbita, ohne Erhalt der Lidhaut;oui;;0;;6;Lateral
6;Z16.59.99;T;Sonstige Exenteration der Orbita, sonstige;oui;;0;;6;Lateral
3;Z16.6;T;Sekundäre Massnahmen nach Entfernen des Augapfels;non;;0;;3;
3;Z16.6;X;Massnahmen gleichzeitig mit Enukleation des Augapfels (16.41-16.42);non;;0;;3;
3;Z16.6;X;Massnahmen gleichzeitig mit Eviszeration des Augapfels (16.31);non;;0;;3;
4;Z16.61;T;Sekundäres Einsetzen eines Augenimplantats;non;;0;;4;
5;Z16.61.0;T;Detail der Subkategorie 16.61;non;;0;;5;
6;Z16.61.00;T;Sekundäres Einsetzen eines Augenimplantats, n.n.bez.;oui;;0;;6;Lateral
6;Z16.61.10;T;Sekundäres Einsetzen eines Augenimplantats, Haut-Fettgewebe-Transplantat;oui;;0;;6;Lateral
6;Z16.61.99;T;Sekundäres Einsetzen eines Augenimplantats, sonstige;oui;;0;;6;Lateral
4;Z16.62;T;Revision und Reinsertion eines Augenimplantats;non;;0;;4;
5;Z16.62.0;T;Detail der Subkategorie 16.62;non;;0;;5;
6;Z16.62.00;T;Revision und Reinsertion eines Augenimplantats, n.n.bez.;oui;;0;;6;Lateral
6;Z16.62.10;T;Revision eines Augenimplantats;oui;;0;;6;Lateral
6;Z16.62.20;T;Wechsel eines Augenimplantats, Einführung eines Haut-Fettgewebe-Transplantates;oui;;0;;6;Lateral
6;Z16.62.29;T;Sonstiger Wechsel eines Augenimplantats;oui;;0;;6;Lateral
6;Z16.62.99;T;Revision und Reinsertion eines Augenimplantats, sonstige;oui;;0;;6;Lateral
4;Z16.63;T;Revision einer Enukleationstasche mit Transplantat;oui;;0;;4;Lateral
4;Z16.64;T;Sonstige Revision einer Enukleationstasche;oui;;0;;4;Lateral
4;Z16.65;T;Sekundäres Transplantat in eine Exenterationshöhle;non;;0;;4;
5;Z16.65.0;T;Detail der Subkategorie 16.65;non;;0;;5;
6;Z16.65.00;T;Sekundäres Transplantat in eine Exenterationshöhle, n.n.bez.;oui;;0;;6;Lateral
6;Z16.65.10;T;Sekundäres Transplantat in eine Exenterationshöhle, Haut-Fettgewebe-Transplantat;oui;;0;;6;Lateral
6;Z16.65.99;T;Sekundäres Transplantat in eine Exenterationshöhle, sonstige;oui;;0;;6;Lateral
4;Z16.66;T;Sonstige Revision einer Exenterationshöhle;oui;;0;;4;Lateral
4;Z16.69;T;Sekundäre Massnahmen nach Entfernen des Augapfels, sonstige;oui;;0;;4;Lateral
3;Z16.7;T;Entfernen eines Augen- oder Orbita-Implantats;non;;0;;3;
4;Z16.71;T;Entfernen eines Augenimplantats;oui;;0;;4;Lateral
4;Z16.72;T;Entfernen eines Orbitaimplantats;oui;;0;;4;Lateral
3;Z16.8;T;Versorgung einer Verletzung von Orbita und Augapfel;non;;0;;3;
4;Z16.81;T;Versorgung einer Orbitawunde;oui;;0;;4;Lateral
4;Z16.81;X;Versorgung einer Verletzung an einem äusseren Augenmuskel (15.7);non;;0;;4;
4;Z16.82;T;Versorgung einer Bulbusruptur;oui;;0;;4;Lateral
4;Z16.82;B;Rekonstruktion multipler Strukturen am Auge;non;;0;;4;
4;Z16.82;X;Versorgung einer Korneaverletzung (11.51-11.59);non;;0;;4;
4;Z16.82;X;Versorgung einer Skleraverletzung (12.81);non;;0;;4;
4;Z16.89;T;Versorgung einer Verletzung von Orbita und Augapfel, sonstige;oui;;0;;4;Lateral
3;Z16.9;T;Sonstige Operationen an Orbita und Augapfel;non;;0;;3;
3;Z16.9;X;Entfernen einer Augenprothese, n.a.klass. (97.31);non;;0;;3;
3;Z16.9;X;Entfernen eines nicht-penetrierenden Fremdkörpers aus dem Auge ohne Inzision (98.21);non;;0;;3;
3;Z16.9;X;Rezeptur und Anpassung von Sehhilfen (95.31-95.33);non;;0;;3;
4;Z16.91;T;Retrobulbäre Injektion einer therapeutischen Substanz;oui;;0;;4;Lateral
4;Z16.91;X;Injektion von Röntgenkontrastmittel (87.14);non;;0;;4;
4;Z16.91;X;Optikoziliäre Injektion (12.79);non;;0;;4;
4;Z16.92;T;Exzision einer Orbitaläsion;oui;;0;;4;Lateral
4;Z16.92;X;Biopsie an Orbita und Augapfel (16.23.-);non;;0;;4;
4;Z16.93;T;Exzision einer Augenläsion, nicht näher bezeichnete Struktur;oui;;0;;4;Lateral
4;Z16.93;X;Biopsie an Orbita und Augapfel (16.23.-);non;;0;;4;
4;Z16.98;T;Sonstige Operationen an der Orbita;non;;0;;4;
5;Z16.98.0;T;Detail der Subkategorie 16.98;non;;0;;5;
6;Z16.98.00;T;Sonstige Operationen an der Orbita, n.n.bez.;oui;;0;;6;Lateral
6;Z16.98.10;T;Rekonstruktion der Orbita, n.n.bez.;oui;;0;;6;Lateral
6;Z16.98.11;T;Rekonstruktion der Orbitawand mit mikrovaskulärem Lappen;oui;;0;;6;Lateral
6;Z16.98.19;T;Sonstige Rekonstruktion der Orbitawand;oui;;0;;6;Lateral
6;Z16.98.20;T;Knöcherne Dekompression der Orbita;oui;;0;;6;Lateral
6;Z16.98.21;T;Resektion von Fettgewebe aus der Orbita;oui;;0;;6;Lateral
6;Z16.98.22;T;Einlegen eines intraokularen Medikamententrägers;oui;;0;;6;Lateral
6;Z16.98.23;T;Einlegen eines extrabulbären Medikamententrägers;oui;;0;;6;Lateral
6;Z16.98.24;T;Operative temporäre intraokulare Druckerhöhung;oui;;0;;6;Lateral
6;Z16.98.25;T;Entfernung eines Implantats nach Glaukomoperation;oui;;0;;6;Lateral
6;Z16.98.99;T;Sonstige Operationen an der Orbita, sonstige;oui;;0;;6;Lateral
4;Z16.99;T;Sonstige Operationen an Orbita und Augapfel, sonstige;oui;;0;;4;Lateral
1;C4;T;Operationen an den Ohren (18–20);non;;0;;1;
2;Z18;T;Operationen am äusseren Ohr;non;;0;;2;
2;Z18;I;Operationen am äusseren Gehörgang;non;;0;;2;
2;Z18;I;Operationen an Haut und Knorpel von Ohrmuschel und Gehörgang;non;;0;;2;
3;Z18.0;T;Inzision am äusseren Ohr;non;;0;;3;
3;Z18.0;X;Entfernen eines intraluminalen Fremdkörpers (98.11);non;;0;;3;
4;Z18.01;T;Perforation des Ohrläppchens;oui;;0;;4;Lateral
4;Z18.01;B;Perforation der Ohrmuschel;non;;0;;4;
4;Z18.02;T;Inzision am äusseren Gehörgang;oui;;0;;4;Lateral
4;Z18.09;T;Inzision am äusseren Ohr, sonstige;oui;;0;;4;Lateral
3;Z18.1;T;Diagnostische Massnahmen am äusseren Ohr;non;;0;;3;
4;Z18.11;T;Otoskopie;oui;;0;;4;Lateral
4;Z18.12;T;Biopsie am äusseren Ohr;oui;;0;;4;Lateral
4;Z18.19;T;Diagnostische Massnahmen am äusseren Ohr, sonstige;oui;;0;;4;Lateral
3;Z18.2;T;Exzision oder Destruktion einer Läsion am äusseren Ohr;non;;0;;3;
3;Z18.2;S;Destruktionsverfahren (00.99.A-);non;;0;;3;
3;Z18.2;S;Randschnittkontrolle: mikrographische Chirurgie (histographisch kontrolliert) (00.9B.1-);non;;0;;3;
3;Z18.2;X;Stereotaktische Beschleunigertherapie, extrazerebral (92.53.2-);non;;0;;3;
4;Z18.21;T;Exzision einer präaurikulären Fistel oder eines präaurikulären Sinus;oui;;0;;4;
